gender,birth_year,c_educ,c_income,c_health,c_hukou,c_sc,p_sc,f_educ
2,1971,1,0,2,1,98,98,1
1,1963,3,2500,4,1,5,2,1
1,1962,3,9999999,2,1,5,5,1
2,1962,1,0,1,1,2,1,1
2,1962,4,4000,3,1,4,1,1
2,1964,1,0,3,1,4,1,1
2,1962,4,10000,3,1,5,2,1
2,1966,1,3000,4,1,5,2,98
1,1962,4,1800,4,1,6,2,1
2,1961,3,0,2,1,1,1,1
2,1964,1,1050,5,1,1,1,1
2,1969,1,24000,2,1,4,2,1
1,1974,4,12000,5,1,5,3,1
2,1972,1,2000,2,1,6,98,1
2,1972,4,0,3,1,6,7,3
2,1979,3,0,4,1,2,1,3
1,1972,4,7000,2,1,1,1,1
1,1975,5,0,3,1,2,2,1
2,1962,1,2000,3,1,5,2,1
1,1965,4,10000,3,1,3,2,3
1,1974,4,35000,5,1,3,6,3
1,1963,3,3000,3,1,5,1,1
1,1965,3,6000,2,1,5,4,3
2,1970,3,0,2,1,1,1,1
2,1978,4,20000,3,1,1,1,1
1,1970,3,4000,3,1,6,4,4
1,1970,3,65000,5,1,6,2,3
1,1966,4,10000,2,1,5,5,1
2,1969,1,10000,5,1,5,5,3
2,1966,3,10000,5,1,4,2,3
1,1965,4,24000,3,1,5,5,4
1,1965,4,30000,4,1,5,5,1
1,1970,4,25000,1,1,3,2,2
2,1971,4,0,3,4,5,5,3
2,1967,5,50000,3,1,98,98,98
1,1969,4,100000,4,1,5,5,98
2,1975,7,80000,4,4,6,4,6
2,1969,3,9999998,4,1,5,3,3
1,1964,4,50000,5,1,4,8,4
2,1977,3,30000,3,1,5,3,3
2,1967,5,30000,3,1,7,4,3
1,1976,12,50000,5,1,6,4,3
2,1970,4,20000,3,1,5,4,3
2,1969,3,10000,4,1,5,3,1
2,1963,7,60000,4,1,6,6,3
2,1968,4,12000,5,3,9,98,1
2,1971,1,60000,3,1,5,5,6
2,1977,3,20000,3,1,5,2,3
1,1968,1,20000,4,1,2,2,1
2,1973,10,60000,4,3,7,7,3
2,1974,4,10000,4,1,2,1,3
2,1970,4,10000,4,1,6,5,98
2,1968,4,80000,4,1,5,5,2
2,1961,4,160000,4,1,5,4,2
1,1972,3,90000,4,1,5,4,1
2,1973,3,0,2,1,5,3,3
2,1974,4,0,3,1,3,2,3
2,1974,3,0,4,1,7,5,3
2,1968,3,0,3,1,4,5,4
2,1960,6,8000,3,1,5,1,1
2,1973,4,40000,5,1,4,2,1
2,1964,4,24000,5,1,7,4,4
2,1976,4,10000,4,1,4,2,3
2,1965,4,50000,4,1,8,8,1
1,1969,4,8000,4,1,10,10,3
1,1968,4,50000,4,1,5,5,1
1,1964,4,30000,4,1,5,4,1
1,1970,4,20000,3,1,4,4,1
2,1964,3,8000,4,1,3,3,1
1,1962,4,40000,4,1,5,4,1
1,1968,4,3000,3,1,3,2,3
2,1969,4,0,3,1,5,2,3
2,1963,1,8000,4,1,4,3,1
1,1963,9,30000,3,1,3,2,3
1,1960,4,10000,3,3,3,3,2
2,1977,4,0,3,1,5,2,4
2,1963,6,50000,3,3,5,3,3
2,1960,4,26400,3,3,5,2,2
2,1969,3,100000,4,1,4,2,4
2,1978,12,80000,3,1,6,6,4
2,1968,7,30000,3,3,5,2,3
1,1979,12,60000,3,1,7,7,7
2,1970,7,40000,4,3,4,4,3
1,1973,10,160000,5,2,6,3,4
1,1961,6,9999999,3,3,7,5,2
2,1967,7,50000,5,1,5,2,11
1,1962,7,60000,4,2,5,3,3
2,1968,10,70000,4,1,5,3,1
1,1962,9,120000,4,5,6,5,99
2,1976,4,0,4,2,5,2,3
2,1970,1,60000,3,1,5,2,3
2,1962,6,27600,4,3,5,3,3
2,1966,12,80000,4,1,5,98,3
2,1971,11,40000,3,3,7,6,12
2,1976,12,50000,3,3,7,6,99
2,1969,1,50000,4,1,6,2,1
2,1961,1,15000,2,1,2,1,1
2,1966,1,30000,5,1,4,3,1
2,1971,1,3000,3,1,4,1,1
2,1978,3,15000,3,1,4,3,2
1,1963,6,20000,4,1,3,1,2
2,1973,3,0,4,1,3,2,1
2,1971,3,5000,4,2,5,2,2
2,1971,4,9999997,4,1,3,1,1
2,1960,3,2000,2,1,4,3,1
2,1963,6,0,4,1,5,3,3
1,1963,6,20000,5,1,5,3,1
1,1965,3,15000,4,1,3,3,2
1,1968,4,6000,2,1,1,1,1
1,1979,5,50000,5,5,5,3,4
2,1975,4,0,5,1,5,3,3
2,1973,1,20000,3,1,5,4,1
2,1962,1,10000,5,1,5,98,1
2,1976,4,9999999,4,4,7,4,3
2,1971,3,9999997,5,1,4,1,4
2,1964,6,24000,5,5,6,2,98
1,1962,9,60000,3,5,5,3,3
2,1963,3,9999997,5,5,5,2,1
2,1979,6,65000,5,5,5,2,1
2,1962,1,0,4,1,4,4,1
1,1973,3,80000,5,1,5,2,3
1,1964,1,20000,4,1,1,1,1
2,1966,3,0,3,1,4,4,3
2,1963,4,40000,4,1,7,5,1
1,1963,7,30000,4,5,6,1,3
1,1967,4,100000,4,1,5,3,3
1,1975,4,100000,4,1,5,3,3
1,1960,4,30000,3,1,5,3,1
1,1971,4,30000,4,2,2,5,1
1,1977,12,75000,4,1,6,3,3
1,1965,6,80000,4,1,6,2,3
2,1977,3,24000,4,1,7,4,3
1,1963,6,80000,4,1,5,2,3
2,1963,4,0,4,1,4,1,1
1,1973,3,40000,5,1,5,3,3
1,1964,7,50000,4,1,5,3,1
1,1972,10,80000,5,1,6,3,6
2,1972,10,70000,4,5,7,4,4
2,1966,4,0,4,1,3,2,1
2,1963,1,50000,2,3,5,5,3
2,1977,4,30000,4,1,5,5,3
2,1967,3,30000,4,1,5,3,1
2,1977,11,50000,4,5,5,4,4
1,1967,1,30000,2,1,4,3,1
2,1965,3,10000,3,1,6,3,1
1,1968,3,10000,5,1,3,2,1
2,1967,1,0,3,1,1,1,2
1,1963,3,14400,4,1,1,1,1
1,1963,4,15000,4,1,5,1,1
1,1964,1,5000,3,1,3,2,1
1,1966,4,15000,3,1,4,3,1
2,1972,10,120000,4,1,7,2,1
1,1965,6,50000,3,1,3,2,1
2,1977,10,75000,5,5,5,5,98
1,1973,6,0,3,3,3,6,6
2,1968,4,9999997,3,1,3,2,3
1,1969,12,55000,5,1,4,1,1
1,1967,6,30000,3,1,2,2,98
2,1963,9,60000,4,2,6,4,4
2,1976,3,0,5,2,5,4,1
2,1962,9,55000,4,3,5,5,2
2,1968,1,9999997,3,1,3,2,1
2,1968,12,80000,3,1,5,3,3
1,1968,6,60000,4,2,4,3,12
2,1975,3,10000,4,1,5,3,1
1,1972,4,65000,4,1,6,6,3
2,1963,1,13000,5,1,5,3,3
2,1963,1,0,5,1,8,3,1
2,1963,6,10000,4,1,3,1,1
2,1964,3,70000,2,1,3,1,1
1,1974,4,60000,3,1,3,2,98
2,1973,3,0,2,1,3,1,1
1,1978,7,200000,3,1,8,5,3
1,1964,6,50000,4,1,5,4,3
2,1963,1,9999998,4,1,3,2,1
1,1970,12,60000,4,1,4,3,7
2,1972,3,10000,3,1,2,3,1
1,1964,7,80000,4,3,6,6,3
1,1979,4,50000,5,2,5,5,3
2,1962,3,12000,3,2,2,4,4
1,1972,9,70000,4,2,8,2,4
1,1970,10,40000,5,2,1,3,7
2,1979,4,25000,4,3,4,5,9
1,1971,3,80000,5,2,2,5,1
1,1969,3,250000,4,2,5,5,1
2,1963,1,0,5,2,4,3,1
1,1979,9,120000,4,2,5,3,4
2,1972,8,24000,5,2,5,2,3
2,1976,4,50000,5,2,5,2,3
2,1968,6,80000,3,2,6,4,4
2,1960,4,0,4,1,4,3,99
1,1964,7,30000,4,3,3,3,98
2,1973,6,20000,3,1,2,3,3
1,1970,1,100000,4,1,4,3,1
2,1973,3,30000,4,2,5,3,1
1,1964,4,20000,5,2,4,3,1
2,1966,1,15000,4,1,5,3,1
1,1971,4,70000,3,2,2,2,3
1,1962,3,9999998,4,1,6,6,98
2,1964,4,25000,3,3,5,5,1
2,1963,4,17000,3,3,5,5,98
2,1976,11,60000,4,2,2,3,6
2,1969,4,1000,2,1,2,1,3
1,1969,3,500000,3,1,8,6,98
1,1963,3,15000,4,1,5,4,1
1,1963,6,20000,4,1,4,4,3
2,1967,4,36000,4,1,6,4,1
1,1963,3,20000,3,1,4,3,3
1,1961,4,20000,3,2,5,3,3
1,1974,5,50000,5,1,5,6,3
2,1968,3,20000,2,1,5,1,1
2,1960,3,0,3,1,2,2,1
2,1962,3,0,3,1,1,1,98
1,1975,3,9999999,3,1,2,2,98
1,1963,4,20000,2,1,1,1,98
2,1969,3,0,3,1,1,1,3
1,1967,3,30000,3,1,5,5,3
1,1965,3,30000,3,1,2,2,3
1,1970,3,30000,3,1,2,1,3
1,1969,3,40000,5,1,2,1,1
1,1978,4,10000,5,1,4,2,1
2,1964,1,15000,3,1,1,1,1
1,1968,4,20000,4,1,3,2,1
1,1963,3,4000,4,1,3,1,1
2,1975,3,20000,3,1,4,2,1
2,1973,4,0,3,1,4,2,3
2,1972,3,0,2,1,1,1,1
1,1962,4,20000,3,1,4,2,2
2,1964,3,0,2,1,2,1,1
2,1962,4,0,2,1,3,3,1
2,1961,1,15000,3,1,1,1,1
2,1963,1,10000,4,1,5,3,1
2,1963,1,18000,2,1,1,1,1
1,1962,4,8000,1,1,1,1,1
2,1971,3,0,2,1,1,1,1
1,1966,3,0,2,1,2,2,3
1,1972,4,30000,3,1,3,2,1
1,1974,3,20000,3,1,8,3,1
2,1978,1,40000,3,1,3,2,1
2,1973,9,36000,3,5,6,3,3
2,1971,3,24000,3,1,3,3,1
1,1974,4,48000,3,1,4,4,98
2,1966,4,60000,4,1,4,3,1
2,1971,6,100000,5,5,6,2,11
1,1973,4,150000,2,1,6,5,1
1,1972,3,30000,4,3,6,3,1
1,1971,3,23000,4,3,5,3,1
2,1972,4,9999999,4,3,4,3,1
1,1963,4,8600,2,3,1,2,1
1,1960,1,5160,4,2,2,4,1
2,1968,4,10000,3,1,1,2,1
1,1972,4,30000,4,1,5,3,3
2,1970,3,42000,4,1,4,3,1
2,1965,1,0,4,3,4,2,1
2,1974,4,50000,4,1,4,3,1
1,1977,7,36000,3,2,5,4,3
1,1976,4,50000,4,1,7,5,3
2,1976,1,2000,3,1,8,5,1
1,1960,4,30000,3,1,8,3,1
1,1963,4,9999998,4,1,4,3,1
1,1967,4,30000,3,1,4,4,4
2,1973,1,5000,2,1,3,2,4
2,1978,3,0,3,1,4,2,1
2,1974,1,3000,3,1,3,3,1
2,1961,1,5000,5,1,3,2,1
2,1963,4,6000,1,1,4,3,1
2,1962,1,9999998,2,1,3,3,1
1,1960,4,5000,4,1,4,3,2
2,1974,3,0,2,1,4,2,6
1,1968,6,150000,5,1,7,4,4
1,1978,10,40000,5,1,2,2,3
1,1966,7,30000,5,3,6,3,4
2,1974,9,50000,4,3,6,4,4
1,1969,10,48000,4,3,6,4,1
2,1977,1,0,4,3,4,3,1
2,1978,10,72000,5,3,6,5,4
2,1964,4,20000,3,3,5,2,2
2,1966,6,30000,5,3,4,4,4
1,1973,3,50000,4,1,4,5,2
2,1965,3,10000,2,1,2,1,1
1,1979,1,60000,4,1,3,3,1
2,1971,3,15000,3,1,2,2,1
1,1972,1,10000,2,1,1,1,4
2,1967,1,0,2,1,4,2,3
2,1978,3,9999998,2,2,4,3,6
2,1960,1,5000,3,1,5,3,1
2,1973,1,15000,4,1,1,1,3
1,1963,4,20000,4,1,5,4,7
1,1965,4,10000,3,1,4,2,7
2,1978,3,24000,3,1,3,2,1
1,1969,4,40000,4,1,5,3,3
2,1960,1,0,3,1,3,98,1
1,1964,6,10000,4,2,7,5,1
1,1962,6,30000,2,1,6,2,4
1,1968,4,50000,3,2,4,3,1
1,1972,7,20000,3,1,4,2,10
1,1973,4,30000,3,1,1,1,3
1,1966,1,30000,4,1,4,3,1
1,1976,3,25000,4,1,5,2,98
2,1976,1,120000,3,2,5,4,1
2,1977,1,40000,4,1,2,2,1
2,1977,4,30000,4,1,2,2,4
1,1963,4,0,4,1,9,7,1
2,1971,4,50000,5,2,6,5,4
2,1976,3,10000,3,1,4,4,1
2,1966,1,10000,3,1,1,1,1
2,1965,3,0,3,1,4,4,1
1,1962,4,10000,3,1,7,5,4
1,1965,12,10000,4,1,5,2,98
1,1976,4,40000,5,1,5,2,4
2,1977,3,30000,4,1,2,2,1
1,1970,4,9999999,4,1,5,4,1
2,1978,1,10000,4,1,3,3,1
2,1963,3,10000,3,1,2,2,6
1,1973,4,9999999,5,1,5,4,4
2,1977,4,26000,5,1,1,1,3
1,1967,1,100000,4,1,5,5,1
2,1972,3,0,4,1,5,2,3
2,1967,3,8000,4,1,4,2,1
2,1974,3,10000,2,1,98,98,1
1,1973,3,15000,4,1,3,2,1
1,1962,3,36000,4,1,3,2,1
2,1974,3,0,3,1,3,1,1
2,1970,1,0,3,1,3,1,1
2,1966,3,13500,4,1,2,1,3
1,1971,4,120000,5,1,4,3,3
2,1960,4,0,4,1,4,3,1
2,1973,1,24000,2,1,4,2,1
1,1970,3,100000,4,1,4,2,1
2,1973,4,10000,3,1,1,1,1
2,1974,1,5000,3,1,2,1,1
2,1976,3,15000,4,1,7,5,4
2,1963,3,10000,4,1,5,5,1
2,1976,3,0,4,1,4,2,3
1,1971,4,20000,2,1,3,2,3
2,1976,4,36000,4,1,4,4,1
1,1963,3,0,2,1,5,2,98
2,1970,4,200000,5,1,5,5,3
2,1968,4,0,3,1,3,1,1
2,1970,1,0,3,1,3,2,1
2,1970,1,0,2,1,3,2,98
2,1977,3,2000,3,1,4,3,1
2,1962,3,0,4,1,5,4,1
2,1971,1,0,2,1,5,3,98
1,1976,6,20000,5,1,6,5,1
2,1960,4,10000,3,1,4,2,1
1,1975,4,30000,4,1,5,2,1
1,1976,4,10000,4,1,3,3,1
2,1970,1,10000,3,1,4,2,1
2,1961,6,0,5,1,10,5,3
1,1971,3,28000,4,1,3,2,1
1,1962,6,24000,4,1,3,1,1
2,1979,6,20000,3,1,6,3,4
2,1969,1,10000,5,1,4,2,1
2,1965,1,0,3,1,5,2,1
2,1967,1,10000,4,1,3,1,1
1,1973,4,20000,5,1,4,3,3
2,1960,1,0,3,1,4,2,1
2,1972,3,9999999,4,4,3,2,1
2,1971,10,80000,4,5,6,4,1
1,1960,4,40000,4,1,4,3,3
2,1970,4,10000,4,5,4,3,1
1,1964,9,80000,4,5,5,4,1
1,1970,4,30000,4,5,10,10,3
1,1969,4,24000,4,5,5,3,6
1,1964,4,20000,3,5,3,3,1
1,1977,10,50000,4,1,5,4,1
2,1965,6,200000,4,5,6,4,6
1,1964,10,60000,4,5,5,4,4
2,1974,9,80000,4,5,6,4,6
2,1972,4,25000,4,5,5,4,5
2,1963,6,17424,4,5,5,7,1
2,1969,3,10000,4,1,5,5,3
2,1979,5,0,2,1,3,5,1
1,1962,4,20000,4,1,4,3,98
2,1962,4,15000,4,2,8,2,1
2,1968,6,250000,4,2,5,4,1
1,1967,3,9999999,4,1,4,4,4
2,1976,3,20000,3,1,3,3,1
1,1973,11,120000,3,5,5,3,3
1,1963,6,30000,4,5,4,4,98
1,1973,9,100000,4,3,5,4,3
2,1965,9,9999999,5,5,6,4,6
2,1976,9,20000,3,5,1,1,3
2,1974,11,200000,4,3,5,5,7
1,1978,6,9999999,4,1,5,2,3
2,1974,3,0,4,3,6,5,1
1,1970,4,30000,4,1,3,2,1
2,1973,4,50000,4,5,6,5,3
1,1976,4,30000,4,5,1,1,1
1,1974,3,60000,4,1,5,3,3
1,1967,6,9999999,2,5,4,5,3
2,1977,6,10000,3,5,6,5,3
1,1975,7,40000,4,1,4,2,3
2,1979,1,0,5,1,4,3,1
2,1973,4,30000,4,5,4,3,1
2,1973,3,15000,4,1,4,3,1
1,1961,4,20000,4,1,6,3,3
2,1969,1,0,4,1,3,2,1
1,1962,6,9999999,4,1,3,3,1
2,1979,4,0,4,1,5,5,3
1,1974,4,30000,3,1,3,2,4
2,1975,4,36000,4,1,4,3,3
1,1963,6,30000,5,1,5,4,3
1,1971,4,15000,5,1,6,4,1
1,1969,3,0,5,1,1,1,1
2,1972,4,9999998,3,1,4,4,7
2,1974,4,0,4,1,3,7,4
1,1975,6,20000,3,1,3,98,12
1,1967,4,40000,5,1,3,2,4
1,1979,4,60000,5,1,6,4,3
2,1968,3,10000,2,1,2,1,1
2,1968,4,50000,4,1,6,5,3
1,1970,4,40000,5,1,5,3,3
2,1964,4,15000,4,1,3,1,3
1,1969,6,10000,5,1,3,2,3
2,1974,4,10000,4,1,2,1,1
2,1965,4,10000,5,1,3,2,3
2,1979,4,25000,5,1,5,3,3
1,1969,4,25000,5,1,2,1,1
2,1961,4,17000,5,1,3,2,3
2,1960,4,0,5,1,3,3,1
1,1972,1,48000,5,1,4,3,1
1,1978,3,20000,5,1,4,2,98
1,1962,5,3000,2,1,3,3,98
2,1974,4,0,4,1,1,1,3
1,1973,4,30000,5,1,5,3,3
2,1961,4,0,4,1,4,3,3
1,1962,4,50000,4,1,7,4,3
2,1978,10,60000,5,1,6,2,3
1,1962,10,100000,5,1,6,3,3
2,1978,12,35000,5,1,4,4,3
1,1972,3,35000,5,1,4,3,1
2,1962,4,1200,3,1,3,2,3
1,1969,3,12000,4,1,3,2,3
1,1960,3,30000,5,1,3,2,1
1,1962,10,10000,5,1,6,3,1
1,1976,6,50000,5,1,4,1,3
2,1960,6,1200,1,1,3,2,3
1,1978,12,60000,3,1,5,3,3
1,1978,7,90000,2,5,3,5,4
2,1967,4,24000,5,1,4,2,1
1,1967,7,36000,4,5,4,5,4
1,1976,7,36000,3,5,5,4,4
2,1977,6,0,5,1,5,6,4
1,1969,10,50000,5,5,4,1,99
1,1977,5,70000,5,5,3,2,3
2,1977,11,100000,5,5,6,8,3
1,1972,9,60000,3,1,6,5,7
2,1965,4,26400,3,5,2,2,1
1,1972,4,400000,2,2,1,1,1
1,1969,12,100000,4,1,5,2,2
2,1974,3,50000,4,1,3,2,1
1,1970,6,80000,5,5,5,4,98
2,1963,7,30000,3,5,4,3,3
2,1979,10,30000,4,5,4,4,3
1,1971,7,9999999,4,5,5,5,3
2,1970,4,50000,4,5,3,4,1
2,1960,4,24000,4,5,6,4,98
2,1962,4,25000,3,1,5,5,3
1,1979,4,12000,3,5,3,2,1
2,1969,10,50000,5,5,98,98,98
1,1962,4,0,3,5,4,4,4
2,1976,6,30000,4,5,4,3,4
1,1965,13,150000,5,1,7,6,1
1,1961,10,20000,4,5,3,5,98
2,1975,4,20000,4,1,3,2,98
2,1969,13,200000,4,5,8,5,12
2,1962,6,12000,4,1,5,3,1
1,1963,10,9999999,5,5,6,6,7
2,1973,11,50000,5,3,6,4,3
1,1968,6,60000,5,5,5,3,3
2,1963,4,24000,3,5,4,3,3
2,1969,12,30000,4,5,4,3,10
1,1964,6,35000,4,5,4,3,3
2,1979,11,70000,5,1,6,3,6
1,1977,3,36000,5,1,3,2,1
1,1970,4,30000,3,1,6,3,1
2,1961,3,10000,4,1,4,3,1
2,1979,4,20000,4,1,3,2,3
2,1978,6,9999997,3,1,5,4,6
2,1972,4,20000,4,1,4,7,6
2,1961,4,0,3,1,6,1,1
2,1960,3,9999997,5,1,5,4,98
2,1977,4,0,5,1,5,8,3
2,1964,4,0,4,1,5,5,12
2,1962,4,0,5,1,3,2,3
2,1963,4,10000,4,1,4,6,1
1,1967,1,1000,4,1,4,5,1
2,1974,4,0,5,1,5,5,6
1,1977,6,500000,4,1,5,2,4
2,1964,4,24000,5,1,5,3,1
1,1964,4,80000,4,1,6,3,98
1,1964,4,15000,4,1,4,4,1
1,1969,4,20000,3,1,5,2,3
1,1962,4,840,1,1,3,5,1
1,1965,4,20000,4,1,3,2,2
2,1972,4,36000,5,1,5,2,4
1,1970,3,20000,3,1,1,1,2
2,1973,4,1000,4,1,1,1,98
2,1961,1,9000,4,1,3,1,1
2,1971,1,0,4,1,98,98,1
1,1972,4,70000,4,1,6,5,3
2,1968,1,2000,2,1,5,3,1
1,1970,3,9999998,5,1,4,3,1
2,1966,1,0,4,1,2,2,4
2,1977,1,25000,4,1,5,4,4
2,1962,1,3000,4,1,3,1,3
2,1960,1,9999998,3,1,5,4,1
2,1971,3,30000,3,1,3,3,1
1,1963,6,24000,3,1,3,3,1
2,1970,4,30000,5,1,5,5,3
2,1966,7,20000,4,5,3,4,4
2,1972,4,20000,2,1,5,4,3
2,1970,1,30000,4,1,4,2,1
1,1977,10,60000,4,3,5,5,6
2,1978,7,30000,4,5,5,5,3
2,1972,7,800000,5,1,2,2,4
2,1961,6,24000,3,5,3,3,3
1,1966,10,60000,4,5,4,4,6
2,1969,6,24000,3,5,4,5,1
1,1977,5,70000,4,5,8,6,6
1,1969,4,20000,2,5,1,4,1
2,1971,7,72000,4,1,5,4,4
1,1964,9,10000,3,5,1,98,12
2,1972,6,20000,4,1,4,4,3
1,1976,7,40000,5,5,4,4,4
2,1978,9,80000,4,5,4,2,3
2,1975,7,20000,3,5,6,4,4
1,1966,4,14400,4,5,2,4,4
2,1978,12,100000,4,5,8,7,12
1,1972,7,100000,3,1,4,4,6
2,1971,4,50000,4,5,5,8,4
1,1972,10,80000,4,1,4,4,7
1,1979,11,45000,5,1,1,1,5
1,1961,10,100000,4,5,6,4,6
2,1969,4,15000,4,1,5,5,11
1,1964,9,80000,4,1,4,2,98
1,1962,9,100000,3,1,4,1,1
2,1972,10,100000,4,1,4,3,7
2,1976,6,0,4,1,8,8,1
2,1964,4,10000,4,1,4,3,3
1,1960,4,20000,3,1,2,98,1
2,1970,4,30000,4,1,4,3,1
2,1969,4,24000,5,1,3,2,3
2,1964,4,30000,4,1,2,2,98
1,1965,4,30000,3,1,7,6,3
1,1962,4,12000,4,1,3,1,3
2,1965,4,4000,4,1,7,7,4
1,1973,4,120000,5,1,3,3,1
1,1974,7,40000,4,1,5,3,4
1,1974,4,100000,3,1,6,5,3
1,1977,6,9999999,4,1,7,7,1
2,1966,3,9999999,4,2,6,5,1
1,1962,4,50000,5,1,99,7,98
1,1971,7,50000,5,1,4,2,6
2,1976,4,20000,5,1,4,4,1
1,1969,4,100000,4,1,6,3,2
2,1976,4,20000,4,1,5,8,3
2,1971,4,80000,4,98,5,8,98
2,1962,4,0,5,1,5,3,1
2,1971,3,10000,3,1,5,3,1
2,1971,6,9999999,5,5,7,5,4
2,1969,4,20000,4,1,1,1,3
1,1965,4,100000,3,1,7,98,3
2,1974,6,21600,5,1,1,1,4
1,1974,4,50000,5,1,5,2,1
1,1971,6,50000,3,1,1,1,1
1,1976,4,60000,5,1,5,3,1
1,1974,3,80000,4,1,4,3,1
2,1968,4,10000,5,1,2,1,1
2,1975,4,35000,5,1,5,2,1
1,1970,4,50000,4,1,98,98,98
2,1978,4,0,4,1,6,2,1
1,1960,6,20000,3,1,2,1,1
1,1964,3,45000,5,1,6,2,3
1,1969,4,10000,5,1,5,3,2
1,1971,4,35000,3,1,5,5,3
1,1978,4,50000,5,1,2,1,1
1,1965,4,36000,4,1,3,3,1
1,1970,4,40000,4,1,5,98,1
2,1968,4,20000,4,1,5,5,6
1,1969,4,50000,3,1,4,4,1
2,1963,3,0,2,1,3,3,1
1,1963,4,20000,3,1,5,7,3
1,1968,4,20000,3,1,5,6,1
1,1968,4,20000,4,1,5,3,1
2,1972,3,10000,3,1,7,2,1
2,1970,3,6000,3,1,4,98,1
2,1974,4,6500,4,1,5,5,3
2,1972,3,0,1,1,3,1,3
1,1969,3,35000,4,1,4,1,4
1,1969,4,30000,4,1,5,3,4
1,1973,6,20000,4,1,3,2,1
1,1968,6,50000,4,1,6,4,4
2,1979,3,45000,5,1,5,3,98
1,1978,10,30000,4,1,1,1,3
2,1975,4,10000,3,1,6,9,1
2,1975,4,0,5,1,6,5,1
2,1966,4,300,3,1,6,3,3
2,1965,3,12000,4,1,3,3,1
2,1964,1,0,2,1,98,98,1
2,1966,1,20000,4,1,5,4,98
2,1966,4,5000,3,1,6,6,3
2,1979,4,10000,3,1,6,8,3
2,1960,1,6000,3,1,4,2,1
2,1963,3,0,4,1,5,2,1
2,1960,6,5500,4,1,5,1,3
2,1972,3,2000,2,1,5,2,3
1,1961,6,10000,3,1,5,4,98
2,1970,3,20000,4,1,5,2,1
1,1978,4,0,2,1,5,4,4
1,1969,4,4000,2,1,5,3,1
1,1978,3,20000,5,1,8,9,1
1,1974,4,36000,4,1,4,1,3
2,1963,1,3000,2,1,8,8,1
2,1962,1,1000,2,1,4,2,1
1,1963,1,7000,4,1,6,1,1
1,1975,4,31000,5,1,6,5,1
1,1969,4,5500,2,1,1,1,1
1,1974,4,20000,4,1,3,1,98
1,1963,4,0,5,3,5,4,3
2,1967,10,30000,4,1,5,5,6
1,1971,3,7000,3,3,4,2,1
2,1968,4,20000,4,1,5,8,4
1,1973,7,30000,5,1,7,4,1
1,1964,6,0,3,1,1,1,1
2,1976,3,10000,4,1,5,3,1
2,1962,4,0,4,3,5,3,1
2,1972,7,30000,5,3,5,3,1
1,1962,4,21600,5,3,10,6,1
1,1973,4,100000,4,1,7,5,98
2,1969,6,38400,4,3,4,2,6
2,1962,4,1700,2,1,6,1,98
1,1967,4,20000,4,1,5,2,3
2,1969,4,10000,3,1,5,4,3
2,1968,3,4000,2,1,3,3,14
1,1962,6,2500,3,1,4,3,1
1,1971,3,5000,5,1,4,2,1
2,1969,3,4600,3,1,3,1,1
2,1969,4,1500,5,1,5,2,6
2,1964,3,2300,2,1,4,2,1
1,1963,4,20000,5,1,5,2,3
1,1963,4,15000,3,1,4,2,3
2,1962,4,3000,5,1,5,2,3
1,1976,1,800,4,1,1,1,3
2,1963,3,3000,2,1,4,3,2
2,1964,1,0,2,1,4,1,1
1,1964,4,1000,4,1,3,1,3
2,1979,3,2000,4,1,5,4,1
1,1978,4,12000,5,1,5,1,3
2,1963,4,0,3,1,5,4,14
2,1975,3,2000,3,1,3,2,1
1,1963,4,3000,4,1,4,2,1
2,1964,1,2000,4,1,4,4,1
1,1961,4,0,2,1,3,2,2
1,1963,4,5000,5,1,4,2,4
2,1972,3,0,5,1,4,2,2
2,1963,1,3000,3,1,5,3,98
2,1970,3,3000,4,1,4,2,1
2,1963,4,3000,4,1,4,3,1
2,1964,4,0,2,1,5,4,3
2,1962,4,5000,4,1,5,3,1
1,1966,6,20000,4,3,4,4,1
2,1971,3,10000,5,1,3,3,1
2,1960,1,0,5,1,5,3,3
2,1965,4,0,5,1,5,1,98
2,1969,6,10000,5,3,3,3,1
1,1965,6,20000,5,1,4,7,98
2,1965,6,25000,2,1,7,5,3
2,1960,1,0,3,1,6,4,1
2,1978,4,20000,5,1,4,3,4
2,1961,6,0,3,1,4,3,1
1,1971,4,0,3,1,6,2,3
2,1967,4,0,4,1,3,2,3
1,1978,12,30000,2,5,5,4,4
2,1970,4,15000,5,1,1,1,4
2,1961,6,10000,2,1,5,4,1
1,1979,10,100000,4,5,1,1,11
2,1969,4,100000,4,3,7,6,4
2,1972,4,0,4,1,5,3,1
2,1961,4,10000,4,1,5,2,1
2,1962,4,2000,5,1,5,4,4
2,1961,3,10000,4,1,5,3,1
2,1979,3,600,5,1,5,3,3
1,1978,4,30000,4,1,5,5,3
1,1966,4,50000,3,1,5,2,3
2,1968,3,2500,5,1,7,2,1
2,1966,3,15000,4,1,4,3,10
2,1964,3,800,4,1,4,2,3
2,1962,4,5000,4,1,4,4,1
2,1976,4,5000,3,1,4,3,3
2,1965,4,5000,4,1,8,3,3
1,1973,3,40000,3,1,5,3,1
2,1967,4,0,4,1,5,3,4
1,1973,4,48000,4,1,3,2,3
1,1965,9,30000,3,3,6,2,4
2,1979,4,20000,4,1,4,2,3
1,1975,7,200000,3,1,2,3,3
2,1973,7,30000,4,3,5,4,4
1,1970,6,37000,3,1,3,3,3
